industry_id,theme_id,symbol,industry,theme,isin_code,name,rank,description,evidence,ib_conid,currency,exchange,assetType,evidenceSources
IN,IN4,KEYS,industrial,industrial_technologies,US49338L1035,KEYSIGHT TECHNOLOGIES IN,37,"Desarrolla y proporciona soluciones avanzadas de prueba, medición y validación esenciales para los procesos de investigación, desarrollo y fabricación dentro del sector de Tecnologías Industriales.","La participación de Keysight en Tecnologías Industriales es evidente a través de varias iniciativas. La empresa está permitiendo el diseño industrial de próxima generación al ofrecer soluciones de conformado de paneles a un gran OEM automotriz europeo, impulsando la eficiencia de la fabricación. Los clientes de Keysight también están invirtiendo en I+D para el IoT industrial, y la empresa está viendo un creciente interés de clientes industriales en la simulación y la prototipación virtual en el dominio mecánico. Además, Keysight aseguró una victoria clave con un importante OEM automotriz para el diseño y prueba de sus sistemas de gestión de energía del hogar.",170167160,USD,SMART,STK,"[{'name': 'keys-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/keys-Q125-10-Q.html'}, {'name': 'keys-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/keys-FY24-10-K.html'}, {'name': 'keys-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/keys-Q225-10-Q.html'}]"
IN,IN4,CMI,industrial,industrial_technologies,US2310211063,CUMMINS INC,38,"Desarrolla y fabrica soluciones de energía avanzadas, incluyendo motores y tecnologías relacionadas, que son componentes críticos en una amplia gama de aplicaciones industriales.",,6207,USD,SMART,STK,
IN,IN4,COHR,industrial,industrial_technologies,US19247G1076,COHERENT CORP,39,"Proporciona tecnologías avanzadas de láser y fotónica que son integrales para una amplia gama de aplicaciones de fabricación industrial, procesamiento y automatización, contribuyendo significativamente al sector de Tecnologías Industriales.",,584127832,USD,SMART,STK,
IN,IN4,PTC,industrial,industrial_technologies,US69370C1009,PTC INC,40,"Proporciona soluciones de software para operaciones industriales, incluyendo CAD, PLM, IoT y realidad aumentada, permitiendo la transformación digital y la optimización en la fabricación y el desarrollo de productos.",,121507047,USD,SMART,STK,
IN,IN4,MOG A,industrial,industrial_technologies,US6153942023,MOOG INC-CLASS A,41,Desarrolla y suministra componentes y sistemas avanzados de control de movimiento de precisión esenciales para diversas aplicaciones de automatización industrial y fabricación.,"El compromiso de la empresa con el tema de Tecnologías Industriales es evidente en su enfoque en productos tecnológicamente avanzados y el uso de nuevas tecnologías para mejorar la productividad en sus negocios. Esto se ve respaldado además por inversiones en automatización y tecnologías destinadas a mejorar las operaciones comerciales y proporcionar soluciones a los desafíos técnicos de los clientes. La empresa diseña, fabrica e integra sistemas de control y controles de movimiento y fluidos de precisión de alto rendimiento para mercados industriales, destacando su papel como integrador de sistemas tanto en los sectores aeroespacial, de defensa e industrial.",755608,USD,SMART,STK,"[{'name': 'moga-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/moga-Q325-10-Q.html'}]"
IN,IN4,NPO,industrial,industrial_technologies,US29355X1072,ENPRO INC,42,"Desarrolla y fabrica productos y soluciones industriales altamente diseñados, impulsando avances en la eficiencia operativa y la fiabilidad en diversos sectores industriales.","Enpro se identifica como una empresa de tecnología industrial de vanguardia centrada en aplicaciones críticas en mercados finales diversos y en crecimiento, incluidos semiconductores, fotónica, procesos industriales, aeroespacial, alimentos, biofarmacéutica, nuclear y ciencias de la vida. La empresa aprovecha las capacidades de ingeniería aplicada y las posiciones de especificación, y su segmento de Tecnologías de Superficies Avanzadas (AST) aplica tecnologías patentadas para ofrecer productos y soluciones diferenciados. Enpro ha visto una fuerte demanda en los mercados de alimentos y farmacéuticos y en los mercados industriales generales europeos, lo que impulsó un aumento en las ventas de Tecnologías de Sellado, con expectativas de fortaleza continua.",15130035,USD,SMART,STK,"[{'name': 'npo-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/npo-Q324-10-Q.html'}, {'name': 'npo-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/npo-FY24-10-K.html'}]"
IN,IN4,SLB,industrial,industrial_technologies,AN8068571086,SLB LTD,43,"Proporciona tecnologías industriales avanzadas, equipos y soluciones digitales para mejorar la eficiencia y la productividad en diversas operaciones industriales, particularmente dentro del sector energético.",,12200,USD,SMART,STK,
IN,IN4,IPGP,industrial,industrial_technologies,US44980X1090,IPG PHOTONICS CORP,44,"Desarrolla y fabrica láseres y amplificadores de fibra de alto rendimiento que son componentes críticos en una amplia gama de aplicaciones industriales, incluido el procesamiento de materiales, la fabricación avanzada y las telecomunicaciones.","El negocio de IPG Photonics está significativamente ligado al tema de Tecnologías Industriales, ya que la empresa desarrolla, fabrica y vende láseres de fibra y láseres de diodo de alto rendimiento principalmente para el procesamiento de materiales, lo que representa una parte sustancial de sus ingresos. Sus operaciones integradas verticalmente les permiten reducir los costos de fabricación y avanzar rápidamente en sus ofertas de productos en diversos sectores, incluida la fabricación general, la automotriz (incluidos los vehículos eléctricos), la aeroespacial y la electrónica. Dada la dependencia del gasto de capital de los fabricantes que utilizan sus productos, y el papel central de los láseres en las aplicaciones industriales, la empresa muestra una fuerte conexión con este tema.",41891895,USD,SMART,STK,"[{'name': 'ipgp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ipgp-Q324-10-Q.html'}, {'name': 'ipgp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ipgp-Q225-10-Q.html'}]"
IN,IN4,TER,industrial,industrial_technologies,US8807701029,TERADYNE INC,45,"Proporciona soluciones avanzadas de prueba y automatización, incluidos equipos de prueba automáticos y robots colaborativos, que son esenciales para mejorar la eficiencia y la calidad en diversas aplicaciones industriales.",,12729,USD,SMART,STK,
IN,IN4,TMO,industrial,industrial_technologies,US8835561023,THERMO FISHER SCIENTIFIC INC,46,"Proporciona una cartera completa de instrumentos analíticos, equipos de laboratorio y soluciones científicas fundamentales para la investigación, el desarrollo y el control de calidad en diversas aplicaciones industriales.",,12869,USD,SMART,STK,
IN,IN4,HAL,industrial,industrial_technologies,US4062161017,HALLIBURTON CO,47,"Desarrolla e implementa tecnologías avanzadas y soluciones digitales para optimizar la exploración, producción y gestión del ciclo de vida de los pozos de energía, contribuyendo a la eficiencia y el rendimiento en las operaciones industriales.","La participación de Halliburton en Tecnologías Industriales es evidente en su enfoque en los avances tecnológicos y la entrega de servicios que mejoran la eficiencia y la producción para sus clientes. La empresa fabrica la mayor parte de su propio equipo, lo que permite flexibilidad en los gastos de capital y la inversión en tecnologías estratégicas como los sistemas de fracturamiento eléctrico Zeus. Halliburton también se enfoca en la automatización y la IA para mejorar el rendimiento industrial, desarrollando tecnologías como el sistema de fracturamiento autónomo de circuito cerrado ZEUS IQ y trabajando en sistemas de perforación automatizados de circuito cerrado, que utilizan retroalimentación en tiempo real para optimizar las operaciones.",7890,USD,SMART,STK,"[{'name': 'hal-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hal-Q324-10-Q.html'}, {'name': 'hal-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hal-FY24-10-K.html'}]"
IN,IN4,PSN,industrial,industrial_technologies,US70202L1026,PARSONS CORP,48,Aprovecha soluciones tecnológicas avanzadas y experiencia en ingeniería para mejorar la eficiencia y la innovación en diversos sectores industriales.,"El compromiso de Parsons con las Tecnologías Industriales se caracteriza por su expansión en el sector de la manufactura industrial, evidenciada por recientes adjudicaciones de proyectos e inversiones. La empresa está modernizando varias plantas de municiones del Ejército, incluidas Holston y Radford, destacando una adjudicación de 176 millones de dólares para el Tanque de Almacenamiento de Solución de Nitrato de Amonio en Holston. Aunque Parsons se ha expandido a la manufactura industrial, el impacto está limitado por la escala de los recursos dedicados.",365037248,USD,SMART,STK,
IN,IN4,FLS,industrial,industrial_technologies,US34354P1057,FLOWSERVE CORP,49,Proporciona soluciones críticas de control de flujo y sellado esenciales para la infraestructura y la eficiencia operativa de numerosos sectores industriales.,,6477749,USD,SMART,STK,
IN,IN4,BA,industrial,industrial_technologies,US0970231058,BOEING CO/THE,50,"Diseña, fabrica y da servicio a productos aeroespaciales y de defensa complejos, utilizando procesos industriales avanzados, materiales y tecnologías digitales fundamentales para el sector de Tecnologías Industriales.",,4762,USD,SMART,STK,
IN,IN4,SANM,industrial,industrial_technologies,US8010561020,SANMINA CORP,51,"Proporciona soluciones de fabricación integradas para productos industriales, incluidos servicios de diseño, ingeniería y ensamblaje para sistemas y equipos industriales complejos.","El compromiso de Sanmina con el tema de Tecnologías Industriales está respaldado por su sólida base de clientes y oportunidades prometedoras en los sectores industrial y energético. La compañía anticipa un crecimiento en el año fiscal '26, impulsado por nuevos proyectos en su cartera, particularmente relacionados con equipos de energía y seguridad. Sanmina también destaca el potencial dentro de su cartera de proyectos existente.",117032813,USD,SMART,STK,
IN,IN4,WAB,industrial,industrial_technologies,US9297401088,WABTEC CORP,52,Contribuye al sector de Tecnologías Industriales desarrollando y suministrando tecnologías y sistemas utilizados en diversas aplicaciones industriales.,"El compromiso de Wabtec con el tema de Tecnologías Industriales es evidente a través de su provisión de equipos, sistemas y servicios basados en tecnología para los mercados de minería, marina e industrial. Wabtec firmó nuevos pedidos de locomotoras, minería y servicios en la región de Asia-Pacífico por un total de 127 millones de dólares durante el primer trimestre de 2025. La empresa se enfoca en mejorar la seguridad, aumentar la productividad y reducir los costos de mantenimiento para sus clientes industriales, al tiempo que impulsa la eficiencia operativa y reduce la complejidad de fabricación.",661633,USD,SMART,STK,"[{'name': 'wab-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wab-Q125-10-Q.html'}, {'name': 'wab-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wab-FY24-10-K.html'}]"
IN,IN4,ROP,industrial,industrial_technologies,US7766961061,ROPER TECHNOLOGIES INC,53,"Desarrolla y proporciona una cartera diversa de software y productos de ingeniería que sirven a una amplia gama de aplicaciones industriales, contribuyendo a los avances en tecnologías industriales.",,2585629,USD,SMART,STK,
IN,IN4,DCI,industrial,industrial_technologies,US2576511099,DONALDSON CO INC,54,Desarrolla y fabrica sistemas y piezas de filtración avanzados que son críticos para optimizar el rendimiento y la eficiencia de equipos y procesos industriales en diversos sectores.,"El compromiso de Donaldson con las tecnologías industriales es evidente a través de su enfoque en productos y soluciones de filtración basados en la tecnología. El segmento de Soluciones Industriales de la empresa, que incluye filtración de aire industrial, gases industriales, hidráulica industrial, generación de energía y productos aeroespaciales y de defensa, destaca su diversa oferta. Donaldson también está implementando soluciones conectadas, con el objetivo de un crecimiento sustancial en máquinas conectadas para el año fiscal 2026, y ha ampliado su huella de servicio a través de la adquisición de RPS Associates, una empresa de servicios de recolección de polvo. Además, la empresa está lanzando nuevas tecnologías, incluidos controladores y pasarelas de próxima generación, para mejorar su negocio de Soluciones de Filtración Industrial (IFS), con ventas de IFS que crecen a través del modelo de servicio de crear, conectar y reemplazar.",6353,USD,SMART,STK,"[{'name': 'dci-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dci-Q225-10-Q.html'}, {'name': 'dci-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dci-Q325-10-Q.html'}]"
IN,IN4,KMT,industrial,industrial_technologies,US4891701009,KENNAMETAL INC,55,"Proporciona materiales avanzados y soluciones de herramientas críticas para diversos procesos de fabricación, impulsando la eficiencia y la innovación en diversos sectores industriales.","Kennametal se identifica como un líder global en tecnología industrial con más de 85 años de experiencia en materiales, ayudando a clientes de diversas industrias, incluidas Aeroespacial y Defensa, Movimiento de tierras, Energía, Ingeniería general y Transporte, a fabricar con precisión y eficiencia. La base de la empresa se basa en un avance tecnológico de carburo de tungsteno en 1938, y posee experiencia en ciencia de materiales, incluidos carburos de tungsteno, cerámicas y materiales superduros. Esta experiencia y autoidentificación como líder tecnológico indican que las tecnologías industriales son una prioridad estratégica importante para Kennametal.",8879,USD,SMART,STK,"[{'name': 'kmt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kmt-Q225-10-Q.html'}, {'name': 'kmt-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/kmt-FY25-10-K.html'}]"
IN,IN4,DAN,industrial,industrial_technologies,US2358252052,DANA INC,56,"Desarrolla y fabrica tecnologías avanzadas de tren motriz, sellado y gestión térmica que mejoran el rendimiento y la eficiencia de los vehículos y la maquinaria industriales.",,49260419,USD,SMART,STK,
IN,IN4,MPWR,industrial,industrial_technologies,US6098391054,MONOLITHIC POWER SYSTEMS INC,57,Proporciona soluciones de gestión de energía esenciales para el desarrollo y la operación de diversas tecnologías industriales.,"La participación de la empresa en Tecnologías Industriales se demuestra a través de su creciente negocio de módulos, particularmente en el lado industrial. La empresa ofrece soluciones de módulos adaptadas para aplicaciones industriales, lo que indica un enfoque estratégico en esta área. Si bien el negocio de módulos se está expandiendo más allá de los datos empresariales para incluir sectores industriales e incluso de consumo, su contribución específica a los ingresos no se ha cuantificado.",32106121,USD,SMART,STK,
IN,IN4,LFUS,industrial,industrial_technologies,US5370081045,LITTELFUSE INC,58,"Proporciona soluciones críticas de protección de circuitos, control de potencia y detección que permiten el funcionamiento seguro y fiable de diversas tecnologías y equipos industriales.","La participación de Littelfuse en el tema de Tecnologías Industriales es evidente en su autodescripción como una empresa diversificada de fabricación de tecnología industrial. La empresa opera a través de tres segmentos: Electrónica, Transporte e Industrial, con un aumento de las ventas en el segmento Industrial atribuido a un mayor volumen de productos de control industrial y sensores, así como a productos de protección de circuitos industriales. Este crecimiento está impulsado por precios favorables y una mayor demanda del mercado final, lo que demuestra el enfoque y el éxito de la empresa en el sector de la tecnología industrial.",271184,USD,SMART,STK,"[{'name': 'lfus-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lfus-Q324-10-Q.html'}, {'name': 'lfus-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lfus-Q225-10-Q.html'}, {'name': 'lfus-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lfus-Q125-10-Q.html'}]"
IN,IN4,LECO,industrial,industrial_technologies,US5339001068,LINCOLN ELECTRIC HOLDINGS,59,"Proporciona soluciones avanzadas de soldadura, corte y automatización esenciales para la fabricación, el desarrollo de infraestructura y diversas aplicaciones industriales.","El enfoque de Leco en Tecnologías Industriales es evidente en su posición como el mayor diseñador y fabricante mundial de productos de soldadura y corte por arco, que incluyen fuentes de alimentación para soldadura por arco, cortadoras de plasma CNC, sistemas de alimentación de alambre, paquetes de soldadura robótica y sistemas de automatización integrados. La dedicación de la compañía se demuestra aún más a través de inversiones en investigación y desarrollo destinadas a mejorar la calidad y la productividad de las aplicaciones de soldadura. Este compromiso se refuerza mediante la protección activa de sus innovaciones con patentes y secretos comerciales a nivel mundial, lo que destaca el énfasis de la compañía en mantener sus ofertas de productos líderes en el mercado.",4814179,USD,SMART,STK,"[{'name': 'leco-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/leco-Q324-10-Q.html'}, {'name': 'leco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/leco-FY24-10-K.html'}]"
IN,IN4,TKA,industrial,industrial_technologies,DE0007500001,THYSSEN-KRUPP AG,60,Participa en el desarrollo y la aplicación de diversas Tecnologías Industriales.,,4465866,EUR,SMART,STK,
IN,IN4,LITE,industrial,industrial_technologies,US55024U1097,LUMENTUM HOLDINGS INC,61,"Desarrolla y proporciona productos ópticos y fotónicos que son integrales para diversas aplicaciones industriales, incluidas las tecnologías de fabricación, detección y automatización.","El compromiso de Lumentum con las Tecnologías Industriales es evidente a través de su segmento de Tecnología Industrial, que ofrece una gama de láseres, incluyendo de estado sólido de pulso corto, de fibra de clase kilovatio, de diodo y de gas, abordando aplicaciones en diversos mercados finales. La adopción de los productos de tecnología industrial de Lumentum está impulsada notablemente por la necesidad de avanzar en las hojas de ruta tecnológicas de semiconductores y microelectrónica, alineándose con las tendencias de la Industria 4.0 y 5.0 que enfatizan una mayor precisión, flexibilidad y sostenibilidad en la fabricación. Si bien la compañía ha racionalizado su cartera de Tecnología Industrial para aumentar la rentabilidad, continúa lanzando nuevos productos como la plataforma de láser ultrarrápido PicoBlade Core para micromecanizado industrial, y sus láseres se incorporan en máquinas herramienta de fabricación para procesamiento de precisión en industrias como la de semiconductores y la de producción de vehículos eléctricos.",201113895,USD,SMART,STK,"[{'name': 'lite-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lite-Q125-10-Q.html'}, {'name': 'lite-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lite-Q225-10-Q.html'}, {'name': 'lite-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lite-FY25-10-K.html'}]"
IN,IN4,OSK,industrial,industrial_technologies,US6882392011,OSHKOSH CORP,62,Integra diversas Tecnologías Industriales en el desarrollo y fabricación de sus vehículos y equipos especializados.,"Oshkosh Corporation se identifica como una empresa global de tecnología industrial enfocada en hacer avanzar el mundo a través del diseño, desarrollo y fabricación de vehículos y equipos especialmente diseñados. La compañía enfatiza su papel como innovador e integrador, desarrollando y aprovechando tecnologías disruptivas en su cartera, específicamente en electrificación, autonomía y conectividad, destacando su dedicación a las tecnologías industriales.",272856,USD,SMART,STK,"[{'name': 'osk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/osk-FY24-10-K.html'}]"
IN,IN4,ESAB,industrial,industrial_technologies,US29605J1060,ESAB CORP,63,"Proporciona equipos y soluciones avanzadas para soldadura, corte y automatización, esenciales para diversas aplicaciones industriales.",,550617891,USD,SMART,STK,
IN,IN4,TXT,industrial,industrial_technologies,US8832031012,TEXTRON INC,64,"Se dedica al desarrollo, fabricación y aplicación de tecnologías avanzadas en un amplio espectro de sectores industriales.",,13101,USD,SMART,STK,
IN,IN4,AMTM,industrial,industrial_technologies,US0239391016,AMENTUM HOLDINGS INC,65,Apoya al sector de Tecnologías Industriales a través de sus servicios de ingeniería y técnicos.,,729362584,USD,SMART,STK,
IN,IN4,WWD,industrial,industrial_technologies,US9807451037,WOODWARD INC,66,"Desarrolla y fabrica sistemas y componentes de control que optimizan el rendimiento y la eficiencia en maquinaria y procesos industriales, contribuyendo a los avances en tecnologías industriales.",,6761574,USD,SMART,STK,
IN,IN4,HI,industrial,industrial_technologies,US4315711089,HILLENBRAND INC,67,Contribuye a las tecnologías industriales a través del desarrollo y la provisión de equipos y soluciones de procesamiento para diversas aplicaciones de fabricación.,"El enfoque de Hillenbrand en las tecnologías industriales es evidente a través de su provisión de equipos y soluciones de procesamiento de alta ingeniería como empresa industrial global. El portafolio de Soluciones de Procesos Avanzados de la compañía, que incluye tecnologías como la composición, extrusión, manejo de materiales y mezcla, resalta este enfoque. Hillenbrand opera a través de dos segmentos: Soluciones de Procesos Avanzados y Soluciones de Tecnología de Moldeo, lo que enfatiza aún más su compromiso con las tecnologías industriales.",49634250,USD,SMART,STK,"[{'name': 'hi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hi-Q125-10-Q.html'}, {'name': 'hi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hi-FY24-10-K.html'}]"
IN,IN4,NOVT,industrial,industrial_technologies,CA67000B1040,NOVANTA INC,68,"Desarrolla y suministra soluciones tecnológicas avanzadas que mejoran la automatización, la precisión y la eficiencia dentro de diversas aplicaciones industriales.","Novanta está fuertemente involucrada en el tema de Tecnologías Industriales, como lo demuestra su papel como proveedor global líder de soluciones tecnológicas centrales para OEMs industriales avanzados. El enfoque estratégico de la empresa incluye aumentar la penetración en aplicaciones industriales avanzadas de alto crecimiento como el procesamiento de materiales láser, la robótica y la automatización, logrado a través de una estrecha colaboración con los clientes OEM. Además, Novanta amplía su oferta de productos adquiriendo tecnologías innovadoras en aplicaciones industriales avanzadas, y este mercado representa una parte significativa de sus ingresos.",233146666,USD,SMART,STK,"[{'name': 'novt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/novt-Q125-10-Q.html'}, {'name': 'novt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/novt-Q324-10-Q.html'}, {'name': 'novt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/novt-FY24-10-K.html'}]"
IN,IN4,ITT,industrial,industrial_technologies,US45073V1089,ITT INC,69,"Desarrolla y fabrica componentes críticos de alta ingeniería y soluciones tecnológicas personalizadas para diversos mercados industriales, contribuyendo a los avances en procesos industriales e infraestructura.","ITT Inc. participa en el tema de Tecnologías Industriales como un fabricante diversificado de componentes críticos altamente diseñados y soluciones tecnológicas personalizadas, al servicio de los mercados de transporte, industrial y energético. La empresa aplica su tecnología y experiencia en ingeniería para abordar los desafíos de los clientes dentro de estos mercados. El segmento de Tecnologías de Conexión y Control (CCT) de ITT ha experimentado aumentos de ingresos debido al crecimiento en conectores industriales, al mismo tiempo que se ha visto afectado por los aranceles sobre componentes industriales y materias primas importadas. El compromiso de la empresa en la resolución de desafíos de los clientes a través de la ingeniería aplicada proporciona valiosas relaciones comerciales, especialmente dada la naturaleza crítica de sus aplicaciones.",233010383,USD,SMART,STK,"[{'name': 'itt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/itt-Q225-10-Q.html'}, {'name': 'itt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/itt-FY24-10-K.html'}, {'name': 'itt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/itt-Q125-10-Q.html'}, {'name': 'itt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/itt-Q324-10-Q.html'}]"
IN,IN4,ACLS,industrial,industrial_technologies,US0545402085,AXCELIS TECHNOLOGIES INC,70,"Proporciona equipos críticos de implantación de iones esenciales para la fabricación avanzada de semiconductores, contribuyendo así al panorama tecnológico industrial en general.",,239037320,USD,SMART,STK,
IN,IN4,HLIO,industrial,industrial_technologies,US42328H1095,HELIOS TECHNOLOGIES INC,71,"Desarrolla y fabrica tecnologías industriales, incluidos sistemas de potencia fluida y control electrónico, esenciales para diversas aplicaciones industriales.",,371248349,USD,SMART,STK,
IN,IN4,BRKR,industrial,industrial_technologies,US1167941087,BRUKER CORP,72,Se enfoca en proporcionar tecnologías y soluciones esenciales que sustentan los avances en el sector de Tecnologías Industriales.,"La participación de Bruker en tecnologías industriales es evidente a través de sus actividades en varias áreas clave. El segmento BSI NANO de la compañía experimenta una fuerte demanda en metrología de semiconductores, y su negocio de Research Instruments ve un crecimiento en tecnologías de aceleradores y fusión, particularmente en tecnologías de litografía ultravioleta extrema para semiconductores de próxima generación. Bruker también participa en investigación industrial relacionada con tecnologías limpias, baterías y fusión, al tiempo que suministra negocios de IR/NIR/Raman. Sin embargo, la compañía ha experimentado retrasos en las inversiones en instrumentación de investigación industrial y debilidad en los mercados industriales debido a la incertidumbre económica y arancelaria, lo que ha afectado el crecimiento de los ingresos en los sectores académico, gubernamental e industrial.",9905742,USD,SMART,STK,"[{'name': 'brkr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/brkr-FY24-10-K.html'}]"
IN,IN4,CTS,industrial,industrial_technologies,US1265011056,CTS CORP,73,"Desarrolla y suministra una gama de soluciones de detección, actuación y conectividad que son integrales para diversas aplicaciones y tecnologías industriales.",,6190,USD,SMART,STK,
IN,IN4,WAT,industrial,industrial_technologies,US9418481035,WATERS CORP,74,Centra sus actividades comerciales en el ámbito de las Tecnologías Industriales.,,1448494,USD,SMART,STK,
IN,IN4,ON,industrial,industrial_technologies,US6821891057,ON SEMICONDUCTOR,75,"Ofrece soluciones de energía y detección que son críticas para impulsar avances en la automatización industrial, la eficiencia energética y una amplia gama de otras aplicaciones de tecnología industrial.",,8677881,USD,SMART,STK,
