industry,theme,isin_code,name,rank,description,evidence,ib_conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
real estate,urban_real_estate,US8678921011,SUNSTONE HOTEL INVESTORS INC,34,"Invierte en una cartera de hoteles predominantemente ubicados en los principales mercados urbanos y turísticos, contribuyendo al panorama inmobiliario comercial de estas áreas.","El compromiso de Sunstone Hotel Investors con el tema de Bienes Raíces Urbanos es evidente a través de la propiedad y operación de hoteles en diversas ubicaciones urbanas, incluyendo Long Beach, Portland, Nueva Orleans, San Francisco y Washington D.C. Los hoteles urbanos de la empresa se benefician de importantes barreras de entrada y diversos impulsores económicos, y se espera que el Andaz Miami Beach contribuya con una cantidad sustancial de EBITDA. La empresa también discute el rendimiento y las renovaciones de hoteles en estas ciudades, destacando la importancia de su ubicación y el impacto de los eventos urbanos y los viajes de negocios en sus ingresos.",31729162,USD,SHO,SMART,STK,True,"[{'name': 'sho-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sho-Q324-10-Q.html'}, {'name': 'sho-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sho-Q225-10-Q.html'}, {'name': 'sho-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sho-FY24-10-K.html'}, {'name': 'sho-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sho-Q125-10-Q.html'}]",UR1
real estate,urban_real_estate,US2227955026,COUSINS PROPERTIES INC,35,"Se centra en el desarrollo y la gestión de propiedades inmobiliarias urbanas de alta calidad, contribuyendo a la revitalización y el crecimiento de los centros urbanos.","La participación de Cousins Properties en el tema de Bienes Raíces Urbanos es evidente en su enfoque estratégico de poseer carteras de oficinas urbanas de primera categoría en los mercados del Sun Belt, incluyendo Austin, Atlanta, Charlotte, Tampa, Phoenix, Dallas y Nashville. Este enfoque se destaca por la adquisición de propiedades como The Link en Uptown Dallas, una propiedad de oficinas de estilo de vida de trofeo, y sus continuos esfuerzos para mejorar su cartera de estilo de vida. Las inversiones, adquisiciones y proyectos de desarrollo de la empresa se encuentran en estas áreas metropolitanas, con una estrategia centrada en la creación de valor a través de la propiedad de estas propiedades.",370528272,USD,CUZ,SMART,STK,True,"[{'name': 'cuz-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cuz-Q225-10-Q.html'}, {'name': 'cuz-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cuz-Q125-10-Q.html'}]",UR1
real estate,urban_real_estate,US49427F1084,KILROY REALTY CORP,36,"Se enfoca en la propiedad, desarrollo y gestión de propiedades inmobiliarias urbanas de alta calidad.","La estrategia comercial de Kilroy Realty Corporation enfatiza fuertemente los bienes raíces urbanos a través de su enfoque en poseer, desarrollar, adquirir y administrar propiedades de primera clase. Esto es evidente en su concentración en las principales ciudades de EE. UU. como Los Ángeles, San Diego, el Área de la Bahía de San Francisco, Seattle y Austin, que consideran que tienen ventajas estratégicas y fuertes barreras de entrada. La cartera de la empresa incluye tipos de propiedades de oficinas, ciencias de la vida y de uso mixto de primera clase dentro de estas áreas metropolitanas.",2586128,USD,KRC,SMART,STK,True,"[{'name': 'krc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/krc-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US5543821012,MACERICH CO/THE,37,"Gestiona y posee una cartera de propiedades minoristas de alta calidad ubicadas en mercados urbanos y suburbanos densamente poblados, contribuyendo a la infraestructura comercial del sector inmobiliario urbano.","El compromiso de la Compañía con el tema de Bienes Raíces Urbanos se deriva de su negocio principal de adquirir, poseer, desarrollar, reurbanizar, administrar y arrendar centros comerciales regionales y comunitarios en los Estados Unidos. Las propiedades de la empresa están ubicadas en todo Estados Unidos, lo que implica que algunas de ellas se encuentran en áreas urbanas. La empresa se enfoca en propiedades ubicadas en todo Estados Unidos, lo que implica una presencia significativa en áreas urbanas y suburbanas.",9322,USD,MAC,SMART,STK,True,"[{'name': 'mac-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mac-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US02665T3068,AMERICAN HOMES 4 RENT- A,38,"Opera como un importante propietario y operador de viviendas de alquiler unifamiliares, contribuyendo significativamente al panorama inmobiliario residencial urbano y suburbano.",,132221970,USD,AMH,SMART,STK,True,,UR1
real estate,urban_real_estate,US4312841087,HIGHWOODS PROPERTIES INC,39,"Se enfoca en desarrollar, poseer y administrar propiedades de oficinas de alta calidad en mercados urbanos dinámicos en el sureste y el Atlántico medio de los Estados Unidos.","La estrategia de la empresa se centra en poseer y gestionar propiedades dentro de BBDs dinámicos y vibrantes, abarcando entornos urbanos y suburbanos, lo que refleja un enfoque en bienes raíces urbanos. Estas BBDs, caracterizadas como ubicaciones de trabajo altamente energéticas y con amenidades, están diseñadas para mejorar la capacidad de los clientes para atraer y retener talento. La empresa busca adquirir y desarrollar edificios de oficinas que mejoren la calidad promedio de su cartera general.",8015,USD,HIW,SMART,STK,True,"[{'name': 'hiw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hiw-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US92936U1097,WP CAREY INC,40,Implica la propiedad y el arrendamiento de propiedades comerciales ubicadas predominantemente en áreas urbanas y metropolitanas.,,113407826,USD,WPC,SMART,STK,True,,UR1
real estate,urban_real_estate,US69924R1086,PARAMOUNT GROUP INC,41,"Gestiona e invierte en una cartera de propiedades inmobiliarias urbanas, contribuyendo al desarrollo y operación de espacios comerciales dentro de los centros metropolitanos.","El compromiso de la empresa con el tema de Bienes Raíces Urbanos es significativo, ya que es un REIT totalmente integrado enfocado en poseer, operar, administrar, adquirir y redesarrollar propiedades de oficinas de alta calidad, Clase A. Este enfoque se encuentra específicamente dentro de submercados selectos del distrito central de negocios de la ciudad de Nueva York y San Francisco, lo que destaca la dedicación de la empresa a los centros urbanos. El negocio principal de la empresa gira en torno a estas propiedades, lo que convierte los bienes raíces urbanos en un importante generador de ingresos.",173803851,USD,PGRE,VALUE,STK,False,"[{'name': 'pgre-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pgre-Q225-10-Q.html'}, {'name': 'pgre-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pgre-FY24-10-K.html'}, {'name': 'pgre-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pgre-Q125-10-Q.html'}]",UR1
real estate,urban_real_estate,US70509V1008,PEBBLEBROOK HOTEL TRUST,42,"Invierte y gestiona una cartera de hoteles ubicados en mercados urbanos, contribuyendo al sector hotelero dentro de estas áreas.","La participación de Pebblebrook Hotel Trust en el tema de Bienes Raíces Urbanos es evidente a través de su propiedad y operación de hoteles en diversas ubicaciones urbanas, incluyendo San Francisco, Los Ángeles, Boston y Chicago. Los hoteles urbanos de la empresa experimentaron un aumento en la ocupación impulsado por un sólido desempeño en ciudades como Chicago, San Diego, Boston y Portland. Si bien el RevPAR total urbano de la empresa disminuyó debido a las interrupciones en Los Ángeles, excluyendo L.A., los ingresos urbanos registraron un aumento, y el RevPAR de propiedades comparables creció, liderado por el portafolio urbano.",70853825,USD,PEB,SMART,STK,True,"[{'name': 'peb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/peb-FY24-10-K.html'}, {'name': 'peb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/peb-Q324-10-Q.html'}, {'name': 'peb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/peb-Q125-10-Q.html'}]",UR1
real estate,urban_real_estate,US50187T1060,LGI HOMES INC,43,"Desarrolla y vende viviendas nuevas, desempeñando un papel en la expansión y transformación de los mercados inmobiliarios urbanos y suburbanos.",,137937808,USD,LGIH,SMART,STK,True,,UR1
real estate,urban_real_estate,US2921041065,EMPIRE STATE REALTY TRUST-A,44,"Gestiona y opera una cartera de activos inmobiliarios urbanos, contribuyendo al desarrollo y la vitalidad de los entornos urbanos.","El negocio de la compañía se centra en bienes raíces urbanos, principalmente en la ciudad de Nueva York, con un fuerte énfasis en espacios de oficinas en Manhattan y locales comerciales en Williamsburg. Este enfoque es evidente en sus actividades de arrendamiento y adquisición, que se concentran en estas áreas urbanas. El portafolio de la compañía, caracterizado por propiedades modernizadas y ricas en comodidades cerca del transporte público masivo, subraya su dedicación a los bienes raíces urbanos dentro de la ciudad de Nueva York. Esta concentración estratégica en un importante centro urbano resalta la importancia de los bienes raíces urbanos para la compañía.",135702590,USD,ESRT,SMART,STK,False,,UR1
real estate,urban_real_estate,US55305B1017,M/I HOMES INC,45,Contribuye al desarrollo y la disponibilidad de viviendas en mercados urbanos y suburbanos a través de la construcción y venta de viviendas.,,9594,USD,MHO,SMART,STK,True,,UR1
real estate,urban_real_estate,US46590V1008,JBG SMITH PROPERTIES,46,"Desarrolla y gestiona una cartera de propiedades urbanas, contribuyendo al crecimiento y la revitalización de las áreas metropolitanas.","El enfoque de JBG SMITH en Bienes Raíces Urbanos es evidente a través de su propiedad, operación y desarrollo de propiedades de uso mixto concentradas en submercados ricos en servicios y servidos por el Metro en y alrededor de Washington, D.C., especialmente National Landing. La empresa cultiva vecindarios vibrantes y transitables en toda el área metropolitana de Washington, D.C., con una parte significativa de sus propiedades ubicadas en el submercado de National Landing en el norte de Virginia. Esta concentración en submercados urbanos de alto crecimiento y alta barrera de entrada resalta la importancia estratégica de los bienes raíces urbanos para el negocio de JBG SMITH.",280803967,USD,JBGS,SMART,STK,True,"[{'name': 'jbgs-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jbgs-Q324-10-Q.html'}, {'name': 'jbgs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jbgs-Q225-10-Q.html'}, {'name': 'jbgs-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/jbgs-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US49803T3005,KITE REALTY GROUP TRUST,47,"Se enfoca en poseer, administrar y desarrollar propiedades minoristas ubicadas principalmente en mercados urbanos y suburbanos de alta densidad.","El compromiso de Kite Realty Group Trust con el tema de Bienes Raíces Urbanos es evidente a través de su enfoque estratégico en centros comerciales de alta calidad, al aire libre y anclados en supermercados, y activos de uso mixto. La empresa se dirige a propiedades ubicadas principalmente en mercados de alto crecimiento del Cinturón del Sol y selectos mercados estratégicos de puerta de entrada dentro de los Estados Unidos. Estos submercados se seleccionan en función de criterios como ingresos familiares superiores al promedio, nivel educativo, densidad de población, recuentos de tráfico y poblaciones de trabajadores diurnos.",161703135,USD,KRG,SMART,STK,True,"[{'name': 'krg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/krg-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US8666741041,SUN COMMUNITIES INC,48,"Contribuye al sector inmobiliario urbano a través de la propiedad y operación de comunidades de casas prefabricadas y vehículos recreativos, ofreciendo diversas soluciones de vivienda y ocio.",,12485,USD,SUI,SMART,STK,False,,UR1
real estate,urban_real_estate,US74965L1017,RLJ LODGING TRUST,49,Contribuye al sector inmobiliario urbano a través de la propiedad y operación de hoteles.,"El compromiso de RLJ Lodging Trust con el tema de bienes raíces urbanos es evidente en su estrategia de cartera centrada en lo urbano, que está diseñada para capitalizar ubicaciones con múltiples impulsores de demanda y perspectivas de crecimiento a largo plazo atractivas. Los hoteles de la empresa se encuentran principalmente en distritos comerciales dentro de las principales áreas metropolitanas y mercados urbanos de alto crecimiento. Este enfoque estratégico en hoteles urbanos impulsó el desempeño de la empresa en el primer trimestre, logrando un sólido crecimiento del RevPAR.",87836953,USD,RLJ,SMART,STK,False,,UR1
real estate,urban_real_estate,US91704F1049,URBAN EDGE PROPERTIES,50,"Se especializa en la propiedad, gestión y reurbanización de propiedades minoristas y de uso mixto ubicadas principalmente en mercados urbanos y suburbanos densos.","Urban Edge Properties se identifica como un fideicomiso de inversión inmobiliaria centrado en poseer, administrar, adquirir, desarrollar y redesarrollar bienes raíces comerciales, principalmente en el corredor de Washington, D.C. a Boston, una región densamente poblada y con oferta restringida. La empresa destaca su alta densidad poblacional promedio de 3 millas dentro de este corredor, que es la más alta del sector. Además, Urban Edge participa en proyectos de desarrollo residencial urbano, como la venta de terrenos aprobados para unidades residenciales, lo que demuestra su participación en el desarrollo urbano.",178687328,USD,UE,SMART,STK,True,"[{'name': 'ue-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ue-Q324-10-Q.html'}, {'name': 'ue-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ue-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US7901481009,ST JOE CO/THE,51,"Desarrolla y gestiona una cartera diversa de activos inmobiliarios urbanos, contribuyendo al crecimiento y la revitalización de las comunidades.",,12170,USD,JOE,SMART,STK,True,,UR1
real estate,urban_real_estate,US29472R1086,EQUITY LIFESTYLE PROPERTIES,52,Participa en actividades dentro del sector inmobiliario urbano.,,9584,USD,ELS,SMART,STK,True,,UR1
real estate,urban_real_estate,US71844V2016,PHILLIPS EDISON & COMPANY IN,53,"Involucra la adquisición, el desarrollo y la gestión de propiedades comerciales que sirven como infraestructura esencial dentro de los mercados inmobiliarios urbanos.","El compromiso de PECO con el tema de Bienes Raíces Urbanos surge de su enfoque en centros comerciales de barrios, que generalmente se encuentran en áreas urbanas o suburbanas. La cartera de la empresa consta principalmente de estos centros, a menudo anclados por inquilinos principales del sector de comestibles, y operan en 31 estados. Un aspecto clave de la estrategia de PECO implica ubicaciones suburbanas situadas en mercados donde los principales supermercados son rentables, con datos demográficos favorables como una población promedio de 68,000 y un ingreso familiar medio de $92,000 dentro de un radio de 3 millas.",502056059,USD,PECO,SMART,STK,True,"[{'name': 'peco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/peco-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US45378A1060,INDEPENDENCE REALTY TRUST IN,54,"Se dedica a la propiedad, operación e inversión de bienes inmuebles ubicados en áreas urbanas.",,132629528,USD,IRT,SMART,STK,True,,UR1
real estate,urban_real_estate,US2527843013,DIAMONDROCK HOSPITALITY CO,55,Principalmente posee y opera hoteles ubicados en mercados inmobiliarios urbanos.,"El compromiso de la empresa con el sector inmobiliario urbano es evidente en su enfoque estratégico en propiedades de alojamiento dentro de los principales mercados urbanos, como lo demuestra su disciplina en la asignación de capital hacia propiedades de alta calidad con perspectivas de crecimiento superiores. La cartera de la empresa se concentra en estos principales mercados urbanos, con una parte significativa de sus hoteles operados bajo marcas propiedad de las principales empresas hoteleras mundiales. Además, una parte sustancial de las ganancias de la empresa proviene de estos hoteles urbanos, lo que resalta la importancia financiera del sector inmobiliario urbano para la empresa.",34532778,USD,DRH,SMART,STK,True,"[{'name': 'drh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/drh-Q324-10-Q.html'}, {'name': 'drh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/drh-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US3927091013,GREEN BRICK PARTNERS INC,56,"Desarrolla y construye propiedades residenciales en ubicaciones urbanas y de relleno, contribuyendo al crecimiento y la densidad de las áreas metropolitanas.","El enfoque de la compañía en bienes raíces urbanos es evidente a través de su énfasis en ubicaciones de relleno y adyacentes a relleno, particularmente dentro de las 12 áreas metropolitanas más grandes del país. Esto se destaca aún más por sus operaciones en mercados de alto crecimiento como Dallas y Atlanta, donde la compañía cree que opera en algunos de los mercados de vivienda más deseables. La compañía atribuye su sólido desempeño a estas ubicaciones de relleno superiores donde experimenta una competencia limitada.",172103160,USD,GRBK,SMART,STK,True,"[{'name': 'grbk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/grbk-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US78377T1079,RYMAN HOSPITALITY PROPERTIES,57,Gestiona una cartera de propiedades hoteleras que son integrales al panorama inmobiliario urbano.,,113960787,USD,RHP,SMART,STK,True,,UR1
real estate,urban_real_estate,US25960P1093,DOUGLAS EMMETT INC,58,Se dedica a la propiedad y gestión de inmuebles situados en mercados inmobiliarios urbanos.,"La participación de la empresa en el tema de Bienes Raíces Urbanos es evidente a través de su enfoque en la propiedad y operación de propiedades de oficinas y multifamiliares en el Condado de Los Ángeles y Honolulu, ambas son importantes áreas urbanas. La empresa se concentra en vecindarios con restricciones de suministro, viviendas ejecutivas de alta gama y comodidades clave de estilo de vida. Como uno de los mayores propietarios y operadores en estas ubicaciones, el énfasis estratégico de la empresa en bienes raíces urbanos es un componente central de su modelo de negocio.",41235770,USD,DEI,SMART,STK,True,"[{'name': 'dei-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dei-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US46124J2015,INVENTRUST PROPERTIES CORP,59,Opera dentro del sector de bienes raíces urbanos.,"El compromiso de la empresa con el tema de Bienes Raíces Urbanos es evidente en su enfoque estratégico en mercados urbanos y suburbanos específicos como Asheville, Charleston, Charlotte, Nashville, Phoenix y Savannah, que exhiben un crecimiento saludable de población y empleo. Este enfoque se demuestra aún más por la decisión de la empresa de vender propiedades en California y reinvertir los ingresos en estos mercados de alto crecimiento del Sunbelt. Estos mercados comparten temas comunes como entornos empresariales y fiscales favorables y una alta calidad de vida impulsada por un costo de vida relativamente favorable, lo que sugiere un enfoque dirigido a oportunidades de inversión urbana.",506993765,USD,IVT,SMART,STK,False,,UR1
real estate,urban_real_estate,US3793782018,GLOBAL NET LEASE INC,60,Arrienda propiedades situadas en mercados inmobiliarios urbanos.,,265852072,USD,GNL,SMART,STK,True,,UR1
real estate,urban_real_estate,US03784Y2000,APPLE HOSPITALITY REIT INC,61,Implica la propiedad y operación de propiedades hoteleras dentro de los mercados inmobiliarios urbanos.,,194322803,USD,APLE,SMART,STK,True,,UR1
real estate,urban_real_estate,US5544891048,VERIS RESIDENTIAL INC,62,Se especializa en el desarrollo y la gestión de propiedades residenciales dentro del sector inmobiliario urbano.,"Veris Residential demuestra su compromiso con el tema de Bienes Raíces Urbanos a través de la propiedad y operación de propiedades residenciales en centros urbanos, particularmente en el Noreste, incluyendo la ciudad de Nueva York, Jersey City y Boston. El enfoque de la empresa en propiedades frente al mar en Jersey City, que se benefician de una menor desocupación y alquileres más altos, subraya este énfasis. Veris Residential consolidó la participación de su socio en el Urby de Jersey City por 38 millones de dólares y lo renombró a Sable, esperando sinergias operativas significativas a medida que el activo se integra en la plataforma Veris, demostrando aún más su compromiso con los activos urbanos.",5775,USD,VRE,SMART,STK,True,"[{'name': 'vre-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vre-Q324-10-Q.html'}]",UR1
real estate,urban_real_estate,US0240131047,AMERICAN ASSETS TRUST INC,63,"Contribuye al tema de Bienes Raíces Urbanos a través de la propiedad, operación y desarrollo de una cartera diversificada de propiedades minoristas, de oficinas y residenciales en mercados urbanos y suburbanos.","El compromiso de la empresa con el tema de Bienes Raíces Urbanos es evidente en su estrategia comercial principal, que se enfoca en poseer, operar, adquirir y desarrollar propiedades en mercados con altas barreras de entrada, como el sur de California, el norte de California, Washington, Oregón, Texas y Hawái. Estos mercados son principalmente áreas metropolitanas, lo que indica un fuerte enfoque en bienes raíces urbanos. La empresa se dirige a propiedades de oficinas, minoristas, multifamiliares y de uso mixto de alta calidad dentro de estos centros urbanos.",82819360,USD,AAT,SMART,STK,True,"[{'name': 'aat-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aat-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US09257W1009,BLACKSTONE MORTGAGE TRU-CL A,64,Facilita el desarrollo y la adquisición de propiedades en entornos urbanos al proporcionar financiación hipotecaria esencial.,"El enfoque de Blackstone Mortgage Trust en originar y administrar préstamos senior garantizados por bienes raíces comerciales de alta calidad en los principales mercados de América del Norte, Europa y Australia impulsa su compromiso con el tema de Bienes Raíces Urbanos. La cartera de la empresa se compone principalmente de préstamos garantizados por activos institucionales en estos mercados principales, patrocinados por propietarios y operadores experimentados de inversiones inmobiliarias. Aunque las actividades de la empresa involucran significativamente bienes raíces urbanos, no se menciona un enfoque explícito o una cantidad de inversión específica.",127149807,USD,BXMT,SMART,STK,True,"[{'name': 'bxmt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bxmt-Q324-10-Q.html'}, {'name': 'bxmt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bxmt-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US0147521092,ALEXANDER'S INC,65,Su negocio abarca el sector inmobiliario urbano.,,4382,USD,ALX,SMART,STK,False,,UR1
real estate,urban_real_estate,US03762U1051,APOLLO COMMERCIAL REAL ESTAT,66,"Implica la provisión de soluciones de financiación para propiedades inmobiliarias comerciales, que son fundamentales para el desarrollo urbano y el funcionamiento de los mercados inmobiliarios metropolitanos.","La cartera de préstamos de la empresa incluye propiedades en importantes áreas urbanas como Manhattan, Londres, Brooklyn, Chicago y Miami, lo que indica una inversión en bienes raíces urbanos. Esto está respaldado además por un préstamo de 'Predesarrollo Urbano' en Miami. La cartera de préstamos hipotecarios comerciales también incluye préstamos garantizados por propiedades en otras ubicaciones urbanas como Long Island City, Berlín y Milán.",69052095,USD,ARI,SMART,STK,True,"[{'name': 'ari-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ari-Q324-10-Q.html'}, {'name': 'ari-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ari-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US9396531017,ELME COMMUNITIES,67,"Participa en la adquisición, desarrollo y gestión de propiedades dentro de entornos urbanos.","La compañía demuestra su compromiso con el tema de Bienes Raíces Urbanos a través de la propiedad de aproximadamente 9,400 viviendas residenciales en las regiones metropolitanas de Washington, DC y Atlanta. Adicionalmente, la compañía posee y opera aproximadamente 300,000 pies cuadrados de espacio comercial en la región metropolitana de Washington, DC. Estas propiedades en importantes áreas metropolitanas resaltan la presencia e inversión de la compañía en bienes raíces urbanos.",758160,USD,ELME,SMART,STK,True,"[{'name': 'elme-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/elme-Q125-10-Q.html'}, {'name': 'elme-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/elme-Q324-10-Q.html'}, {'name': 'elme-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/elme-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US8754651060,TANGER INC,68,Posee y gestiona propiedades inmobiliarias comerciales que contribuyen al panorama comercial de las áreas urbanas.,,12187,USD,SKT,SMART,STK,True,,UR1
real estate,urban_real_estate,US0144911049,ALEXANDER & BALDWIN INC,69,"Contribuye al sector inmobiliario urbano a través de la propiedad, gestión y desarrollo de diversas propiedades comerciales e industriales.","La empresa demuestra su enfoque en el tema de Bienes Raíces Urbanos a través de su segmento de Bienes Raíces Comerciales, que incluye el diseño, desarrollo desde cero, reposicionamiento y remodelación de propiedades. Las clases de activos preferidas de la empresa incluyen propiedades mejoradas en espacios minoristas e industriales, y también arrendamientos de terrenos urbanos. La empresa especifica 'arrendamientos de terrenos urbanos' como una clase de activo preferida, lo que indica inversión en bienes raíces urbanos.",108670127,USD,ALEX,SMART,STK,True,"[{'name': 'alex-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/alex-Q324-10-Q.html'}, {'name': 'alex-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/alex-FY24-10-K.html'}]",UR1
real estate,urban_real_estate,US57164Y1073,MARRIOTT VACATIONS WORLD,70,"Gestiona propiedades de propiedad vacacional, algunas de las cuales están situadas en mercados inmobiliarios urbanos.","La empresa demuestra su compromiso con el sector inmobiliario urbano a través de su City Collection, anteriormente ubicaciones Pulse, que atiende a propietarios interesados en explorar destinos urbanos como Nueva York, Boston, San Diego, Bangkok y Waikiki. Reforzando este enfoque, la empresa está desarrollando un nuevo Marriott Vacation Club en el centro de Nashville. Estas iniciativas reflejan el interés estratégico de la empresa en expandir su presencia y ofertas dentro de entornos urbanos.",96965587,USD,VAC,SMART,STK,True,,UR1
real estate,urban_real_estate,US3434121022,FLUOR CORP,71,"Implica actividades de ingeniería, adquisición y construcción relevantes para el desarrollo de infraestructura y servicios urbanos.","La participación de Fluor en el tema de Bienes Raíces Urbanos se demuestra a través de su segmento 'Soluciones Urbanas', que reportó ingresos significativos de $2,157 millones para el trimestre finalizado el 31 de marzo de 2025. Este segmento abarca varios proyectos, incluyendo ciencias de la vida, metales, minería y proyectos de carreteras, como el contrato de construcción para la Carretera Estatal 6 en Texas. El aumento de las ganancias del segmento durante el trimestre de 2025 se atribuyó a un aumento en las actividades de ejecución en ciencias de la vida y un gran proyecto de metales, junto con reducciones de costos por optimización de diseño en un proyecto de carreteras.",11218575,USD,FLR,SMART,STK,True,"[{'name': 'flr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flr-Q125-10-Q.html'}]",UR1
