type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
entertainment and media,video_games,US8740541094,TAKE-TWO INTERACTIVE SOFTWRE,1,"Sirve como desarrollador y editor líder de entretenimiento interactivo, dando forma significativamente a la industria de los videojuegos.","Take-Two Interactive está profundamente involucrada en la industria de los videojuegos, como lo demuestra su posición como desarrollador, editor y comercializador líder de entretenimiento interactivo para consolas, PC y plataformas móviles. Este enfoque está respaldado por el desarrollo y la publicación de títulos importantes a través de Rockstar Games, 2K y Zynga, incluidas franquicias conocidas como Grand Theft Auto, NBA 2K y Borderlands. La empresa obtiene prácticamente todos sus ingresos del contenido de entretenimiento interactivo, y tanto las plataformas de consolas como las móviles contribuyen significativamente a los ingresos netos, lo que resalta la importancia de los videojuegos para su desempeño financiero general. Además, Take-Two tiene una sólida cartera de próximos lanzamientos, incluidos títulos muy esperados como Grand Theft Auto VI, lo que indica una inversión continua y significativa en el sector de los videojuegos.","[{'name': 'ttwo-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttwo-Q126-10-Q.html'}, {'name': 'ttwo-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttwo-Q325-10-Q.html'}, {'name': 'ttwo-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ttwo-FY25-10-K.html'}, {'name': 'ttwo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttwo-Q225-10-Q.html'}]",6478131,USD,TTWO,SMART,STK,True,EM_VID
entertainment and media,video_games,US2855121099,ELECTRONIC ARTS INC,2,"Desarrolla y publica un amplio portafolio de títulos de videojuegos populares en múltiples géneros y plataformas, dando forma significativamente al panorama del entretenimiento interactivo a nivel mundial.","El compromiso de Electronic Arts con la industria de los videojuegos está profundamente arraigado en su negocio principal, ya que la empresa desarrolla, comercializa, publica y entrega juegos en diversas plataformas, incluidas consolas, PC y dispositivos móviles. Identificándose como líder mundial en entretenimiento interactivo digital, el enfoque de EA se extiende a la creación de juegos y experiencias innovadoras que impulsan la participación en una red global de cientos de millones de jugadores. Con una cartera que incluye marcas conocidas, como Apex Legends, Battlefield y The Sims, la empresa se dedica a escalar comunidades masivas en línea y a superar los límites del entretenimiento interactivo a través de nuevos lanzamientos y una innovación continua.","[{'name': 'ea-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ea-Q325-10-Q.html'}, {'name': 'ea-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ea-Q225-10-Q.html'}, {'name': 'ea-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ea-Q126-10-Q.html'}]",268995,USD,EA,SMART,STK,True,EM_VID
entertainment and media,video_games,US5949181045,MICROSOFT CORP,3,"Contribuye significativamente al sector de los videojuegos mediante el desarrollo y la publicación de juegos, la fabricación de consolas y la oferta de un servicio de suscripción líder a través de su división Xbox.","El compromiso de Microsoft con el tema de los videojuegos es evidente a través del crecimiento de los ingresos por juegos, impulsado significativamente por el contenido y los servicios de Xbox. La adquisición de Activision Blizzard ha impulsado aún más este crecimiento, impactando sustancialmente los ingresos de contenido y servicios de Xbox. Esto se ve subrayado por las menciones constantes del crecimiento de los ingresos por juegos y los ingresos de servicios de contenido de Xbox en los informes de la empresa, lo que destaca la importancia estratégica de los videojuegos para Microsoft.","[{'name': 'msft-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msft-Q125-10-Q.html'}, {'name': 'msft-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msft-Q325-10-Q.html'}]",272093,USD,MSFT,SMART,STK,True,EM_VID
entertainment and media,video_games,JP3756600007,NINTENDO CO LTD,4,"Desarrolla y comercializa una amplia gama de consolas y software de videojuegos, contribuyendo significativamente a la evolución y popularidad mundial de la industria de los videojuegos.",,,14017724,JPY,7974,SMART,STK,False,EM_VID
entertainment and media,video_games,US67066G1040,NVIDIA CORP,5,Impulsa el avance de gráficos realistas y experiencias inmersivas en la industria de los videojuegos a través de sus GPUs de alto rendimiento y plataformas de software asociadas.,,,4815747,USD,NVDA,SMART,STK,True,EM_VID
entertainment and media,video_games,JP3435000009,SONY GROUP CORP,6,"Desarrolla y publica una amplia gama de títulos de videojuegos y mantiene una plataforma de consola líder, contribuyendo significativamente al ecosistema global de juegos y la participación de los jugadores.",,,13905705,JPY,6758,SMART,STK,False,EM_VID
entertainment and media,video_games,US7710491033,ROBLOX CORP -CLASS A,7,"Opera una plataforma global inmersiva en 3D donde los usuarios pueden crear y jugar millones de juegos y experiencias generados por usuarios en diversos dispositivos, contribuyendo significativamente a la industria de los videojuegos a través de su enfoque único de metaverso.","Roblox opera una plataforma de videojuegos con un fuerte énfasis en el contenido generado por el usuario, ejemplificado por el éxito de juegos como 'Grow a Garden', 'Steal a Brainrot' y 'Brookhaven'. El enfoque de la empresa en el rendimiento de la plataforma, el descubrimiento de contenido y el crecimiento de la comunidad de creadores ha llevado a aumentos sustanciales en los ingresos y las reservas. Esto se ve respaldado aún más por la presencia de cinco experiencias que superan los 10 millones de usuarios activos diarios y la expansión a géneros como RPG, deportes y carreras, lo que demuestra el amplio atractivo de la plataforma y su compromiso con el mercado de videojuegos, ya que la empresa apunta al 10% del mercado mundial de contenido de juegos.",,476026060,USD,RBLX,SMART,STK,True,EM_VID
entertainment and media,video_games,US91332U1016,UNITY SOFTWARE INC,8,Proporciona una plataforma líder de desarrollo 3D en tiempo real utilizada ampliamente por creadores para construir y operar videojuegos en múltiples plataformas.,"El enfoque de Unity en la industria de los videojuegos es evidente en su conjunto de herramientas diseñadas para crear, comercializar y hacer crecer juegos en las principales plataformas, incluyendo móviles, PC, consolas y realidad extendida (XR). La plataforma de la empresa, que comprende Soluciones de Creación y Soluciones de Crecimiento, junto con servicios de monetización, proporciona a los desarrolladores la infraestructura y la experiencia para lanzar y gestionar sus juegos. Esta dedicación al desarrollo y distribución de juegos destaca el importante papel y la inversión de la empresa en la industria de los videojuegos.","[{'name': 'u-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/u-FY24-10-K.html'}, {'name': 'u-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/u-Q225-10-Q.html'}]",445423543,USD,U,SMART,STK,False,EM_VID
entertainment and media,video_games,US0378331005,APPLE INC,9,"Facilita la distribución de videojuegos a través de su App Store y ofrece un servicio de suscripción de juegos, compatible con un catálogo diverso de títulos en su ecosistema de hardware.",,,265598,USD,AAPL,SMART,STK,True,EM_VID
entertainment and media,video_games,US02079K3059,ALPHABET INC-CL A,10,"Proporciona un ecosistema integral para los juegos móviles a través de su sistema operativo Android y Google Play Store, junto con contribuciones significativas a la distribución de juegos, publicidad y transmisión de contenido a través de YouTube.",,,208813719,USD,GOOGL,SMART,STK,True,EM_VID
entertainment and media,video_games,US0079031078,ADVANCED MICRO DEVICES,11,"Proporciona procesadores y tarjetas gráficas de alto rendimiento que son fundamentales para potenciar las consolas de videojuegos y las experiencias de juego en PC, impulsando avances en fidelidad visual y jugabilidad.",,,4391,USD,AMD,SMART,STK,True,EM_VID
entertainment and media,video_games,JP3218900003,CAPCOM CO LTD,12,"Crea y distribuye una cartera diversa de software de entretenimiento, impulsando la innovación y el compromiso dentro del sector del entretenimiento digital interactivo.",,,14019244,JPY,9697,SMART,STK,False,EM_VID
entertainment and media,video_games,US0231351067,AMAZON.COM INC,13,"Apoya a la industria de los videojuegos a través de sus plataformas minoristas de juegos y hardware, servicios de juegos en la nube, esfuerzos de desarrollo y publicación de juegos, y su destacada plataforma de transmisión en vivo.",,,3691937,USD,AMZN,SMART,STK,True,EM_VID
entertainment and media,video_games,JP3778630008,BANDAI NAMCO HOLDINGS INC,14,"Desarrolla y publica una cartera diversa de videojuegos en varias plataformas, contribuyendo significativamente al mercado global de software de entretenimiento.",,,36215830,JPY,7832,SMART,STK,False,EM_VID
entertainment and media,video_games,FR0000054470,UBISOFT ENTERTAINMENT,15,"Crea y publica una amplia gama de videojuegos para múltiples plataformas, dando forma directamente al contenido y la experiencia dentro de la industria global del entretenimiento interactivo.",,,2953285,EUR,UBI,SMART,STK,False,EM_VID
entertainment and media,video_games,JP3164630000,SQUARE ENIX HOLDINGS CO LTD,16,"Es un destacado desarrollador y editor de videojuegos, contribuyendo a través de la creación y distribución de títulos populares en diversas plataformas.",,,14019235,JPY,9684,SMART,STK,False,EM_VID
entertainment and media,video_games,US9344231041,WARNER BROS DISCOVERY INC,17,Está activo dentro del tema de los videojuegos.,"La participación de Warner Bros. Discovery en la industria de los videojuegos es evidente a través de su creación y distribución de contenido de juegos interactivos en diversas plataformas. La cartera de la empresa incluye juegos interactivos, con ingresos de contenido derivados de las ventas de juegos de consola, y su segmento de Estudios se centra en juegos interactivos junto con la producción de programas de cine y televisión. Además, se menciona explícitamente a Warner Bros. Games como una de las marcas de la empresa, lo que destaca su presencia en el sector de los juegos.","[{'name': 'wbd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wbd-FY24-10-K.html'}]",554208351,USD,WBD,SMART,STK,True,EM_VID
entertainment and media,video_games,US72815L1070,PLAYTIKA HOLDING CORP,18,"Desarrolla y publica una cartera diversa de videojuegos móviles, contribuyendo al sector del entretenimiento interactivo.","El negocio principal de Playtika gira en torno al desarrollo, adquisición y gestión de una cartera diversa de videojuegos móviles, generando ingresos a través de la venta de artículos virtuales dentro de estos juegos distribuidos en plataformas web y móviles. Como desarrollador líder de videojuegos móviles, Playtika se enfoca en crear experiencias atractivas para sus usuarios, empleando métricas como Usuarios Activos Diarios (DAU) y Usuarios Activos Mensuales (MAU) para medir la participación del usuario. La estrategia de la empresa incluye escalar nuevos juegos y explorar oportunidades para lanzar títulos adicionales en géneros estratégicamente importantes, ejemplificado por el éxito de juegos como Disney Solitaire y el desarrollo de nuevos juegos de tragamonedas.","[{'name': 'pltk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pltk-Q225-10-Q.html'}, {'name': 'pltk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pltk-FY24-10-K.html'}]",465362703,USD,PLTK,SMART,STK,False,EM_VID
entertainment and media,video_games,US40434L1052,HP INC,19,Contribuye a la industria de los videojuegos.,"La participación de HP en la industria de los videojuegos es evidente a través de la entrega de dispositivos, servicios y suscripciones diseñados para juegos. La empresa se centra en oportunidades de crecimiento dentro de los mercados de consumo premium y de juegos, con el objetivo de ganar impulso en el sector de los juegos. HP también está impulsando la innovación al acelerar la entrega de IA en su cartera de productos, apuntando específicamente al mercado de juegos, y se ha centrado en hacer crecer su negocio de juegos más rápido que su negocio principal.","[{'name': 'hpq-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hpq-Q125-10-Q.html'}, {'name': 'hpq-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hpq-FY24-10-K.html'}]",209411801,USD,HPQ,SMART,STK,True,EM_VID
entertainment and media,video_games,US36467W1099,GAMESTOP CORP-CLASS A,20,"Sirve como un minorista destacado de hardware, software y accesorios de videojuegos, ofreciendo una amplia selección de productos a la comunidad de jugadores.",,,36285627,USD,GME,SMART,STK,True,EM_VID
entertainment and media,video_games,US4180561072,HASBRO INC,21,Incluye el tema de la industria de Videojuegos como un área de negocio relevante.,"La participación de Hasbro en el tema de Videojuegos es multifacética, ya que la empresa se identifica como una empresa líder en juegos y ofrece experiencias de juego a través de juegos físicos y digitales, incluidos los videojuegos. Esto se destaca por su segmento de Wizards of the Coast y Digital Gaming, que ha experimentado un crecimiento de ingresos impulsado tanto por los juegos de mesa como por los juegos digitales con licencia, incluidos títulos como MONOPOLY GO! y Magic: The Gathering Arena. Hasbro también está expandiendo activamente su cartera de juegos digitales a través de asociaciones y nuevos lanzamientos, como el próximo RPG de ciencia ficción AAA Exodus y un nuevo juego de aventuras de acción de Dungeons & Dragons, lo que demuestra un compromiso de aumentar su presencia en la industria de los videojuegos.","[{'name': 'has-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/has-Q225-10-Q.html'}, {'name': 'has-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/has-Q125-10-Q.html'}, {'name': 'has-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/has-FY24-10-K.html'}]",754956,USD,HAS,SMART,STK,True,EM_VID
entertainment and media,video_games,US0865161014,BEST BUY CO INC,22,"Contribuye al mercado de videojuegos ofreciendo una amplia variedad de hardware, software y periféricos de juegos relacionados a los consumidores.",,,4817,USD,BBY,SMART,STK,True,EM_VID
entertainment and media,video_games,US64110L1061,NETFLIX INC,23,"Integra videojuegos en su servicio de suscripción, ofreciendo títulos a menudo basados en su propiedad intelectual original para mejorar su ecosistema de entretenimiento.","La participación de Netflix en la industria de los videojuegos es evidente a través de la integración de juegos en su servicio de entretenimiento, ofreciéndolos junto con series de televisión y películas a su extensa base de miembros de pago. Esto incluye asociaciones estratégicas con marcas de juegos establecidas como Grand Theft Auto y Roblox, así como el desarrollo de sus propios juegos como Squid Game: Unleashed. Netflix ve los juegos como un medio para mejorar la participación y retención de los usuarios, explorando diversas experiencias interactivas y considerando diferentes modelos de monetización, similar a su enfoque con otras categorías de contenido.","[{'name': 'nflx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nflx-Q324-10-Q.html'}]",15124833,USD,NFLX,SMART,STK,True,EM_VID
